sku_id	product_id	shop_id	pay_count	pay_amount	sales_ratio	stock_count	stock_days	data_dt	time_type	dt
sku_11572	prod_1157	shop_001	174	77527.44	0.4509	603	3.4	2025-01-08	week	2025-01-08
sku_11435	prod_1143	shop_002	429	202299.24	0.2014	742	1.7	2025-01-08	week	2025-01-08
sku_11233	prod_1123	shop_002	398	271738.48	0.4815	693	1.7	2025-01-08	week	2025-01-08
sku_11157	prod_1115	shop_002	220	31653.6	0.1557	747	3.4	2025-01-08	week	2025-01-08
sku_11916	prod_1191	shop_002	94	16387.96	0.3494	432	4.5	2025-01-08	week	2025-01-08
sku_10625	prod_1062	shop_001	234	179552.88	0.3935	450	1.9	2025-01-08	week	2025-01-08
sku_11683	prod_1168	shop_001	386	368560.52	0.5934	697	1.8	2025-01-08	week	2025-01-08
sku_10709	prod_1070	shop_001	457	49013.25	0.2327	456	1.0	2025-01-08	month	2025-01-08
sku_11446	prod_1144	shop_003	315	221180.4	0.2198	422	1.3	2025-01-08	month	2025-01-08
sku_10501	prod_1050	shop_001	110	14867.6	0.2423	904	8.1	2025-01-08	month	2025-01-08
sku_10629	prod_1062	shop_002	435	241825.2	0.4626	977	2.2	2025-01-08	month	2025-01-08
sku_11385	prod_1138	shop_001	302	173662.08	0.2921	274	0.9	2025-01-08	month	2025-01-08
sku_10282	prod_1028	shop_001	84	50585.64	0.7231	266	3.1	2025-01-08	month	2025-01-08
sku_11147	prod_1114	shop_001	462	103945.38	0.5616	730	1.6	2025-01-08	month	2025-01-08
sku_11439	prod_1143	shop_001	243	10043.19	0.117	672	2.8	2025-01-08	month	2025-01-08
sku_11937	prod_1193	shop_002	436	190654.08	0.1407	246	0.6	2025-01-08	month	2025-01-08
sku_11424	prod_1142	shop_002	129	5139.36	0.0968	956	7.4	2025-01-08	month	2025-01-08
sku_11203	prod_1120	shop_001	183	170696.91	0.4367	117	0.6	2025-01-08	month	2025-01-08
sku_11023	prod_1102	shop_002	50	37145.0	0.3288	566	11.1	2025-01-08	month	2025-01-08
sku_11522	prod_1152	shop_003	134	7199.82	0.4201	257	1.9	2025-01-08	month	2025-01-08
sku_11694	prod_1169	shop_003	283	176589.17	0.1124	938	3.3	2025-01-08	month	2025-01-08
sku_10800	prod_1080	shop_001	282	42725.82	0.1144	732	2.6	2025-01-08	month	2025-01-08
sku_11186	prod_1118	shop_002	435	9957.15	0.0548	609	1.4	2025-01-08	month	2025-01-08
sku_10782	prod_1078	shop_001	167	94916.12	0.2922	485	2.9	2025-01-08	month	2025-01-08
sku_10495	prod_1049	shop_003	102	95707.62	0.6949	826	8.0	2025-01-08	month	2025-01-08
sku_10382	prod_1038	shop_002	346	186255.26	0.521	940	2.7	2025-01-08	month	2025-01-08
sku_11367	prod_1136	shop_003	186	115171.2	0.3314	491	2.6	2025-01-08	month	2025-01-08
sku_10678	prod_1067	shop_003	199	30588.29	0.4162	481	2.4	2025-01-08	month	2025-01-08
sku_11923	prod_1192	shop_003	85	56687.35	0.0792	778	9.0	2025-01-08	month	2025-01-08
sku_10400	prod_1040	shop_003	286	91205.4	0.167	187	0.7	2025-01-08	month	2025-01-08
sku_11795	prod_1179	shop_001	78	40439.1	0.6376	195	2.5	2025-01-08	month	2025-01-08
sku_10319	prod_1031	shop_001	489	434500.95	0.4231	189	0.4	2025-01-08	month	2025-01-08
sku_10177	prod_1017	shop_002	433	118927.78	0.5804	545	1.3	2025-01-08	month	2025-01-08
sku_10431	prod_1043	shop_001	261	120229.65	0.1948	346	1.3	2025-01-08	month	2025-01-08
sku_11180	prod_1118	shop_001	76	52911.96	0.6512	385	5.0	2025-01-08	month	2025-01-08
sku_11975	prod_1197	shop_002	34	19507.16	0.7433	222	6.3	2025-01-08	month	2025-01-08
sku_11578	prod_1157	shop_001	99	17504.19	0.5506	332	3.3	2025-01-08	month	2025-01-08
sku_11098	prod_1109	shop_001	266	176057.42	0.2524	969	3.6	2025-01-08	month	2025-01-08
sku_11072	prod_1107	shop_003	125	5826.25	0.0722	384	3.0	2025-01-08	month	2025-01-08
sku_10560	prod_1056	shop_001	379	67446.84	0.1282	826	2.2	2025-01-08	month	2025-01-08
sku_11295	prod_1129	shop_003	147	128208.99	0.6776	532	3.6	2025-01-08	month	2025-01-08
sku_10150	prod_1015	shop_002	372	254258.28	0.5558	809	2.2	2025-01-08	month	2025-01-08
sku_10407	prod_1040	shop_001	338	327217.8	0.6264	399	1.2	2025-01-08	month	2025-01-08
sku_11337	prod_1133	shop_002	63	4088.7	0.3937	753	11.8	2025-01-08	month	2025-01-08
sku_11304	prod_1130	shop_003	459	379244.16	0.3613	946	2.1	2025-01-08	month	2025-01-08
sku_11606	prod_1160	shop_003	159	80420.61	0.3989	260	1.6	2025-01-08	month	2025-01-08
sku_10605	prod_1060	shop_002	329	91925.89	0.5254	742	2.2	2025-01-08	month	2025-01-08
sku_10567	prod_1056	shop_002	34	30560.22	0.4365	693	19.8	2025-01-08	month	2025-01-08
sku_10452	prod_1045	shop_001	102	83668.56	0.787	734	7.1	2025-01-08	month	2025-01-08
sku_10569	prod_1056	shop_002	106	94679.2	0.2551	481	4.5	2025-01-08	month	2025-01-08
sku_10063	prod_1006	shop_002	345	73184.85	0.1668	375	1.1	2025-01-08	month	2025-01-08
sku_10090	prod_1009	shop_003	216	62562.24	0.3835	492	2.3	2025-01-08	month	2025-01-08
sku_11429	prod_1142	shop_003	162	66097.62	0.6344	770	4.7	2025-01-08	month	2025-01-08
sku_10477	prod_1047	shop_001	16	14225.44	0.5665	334	19.6	2025-01-08	month	2025-01-08
sku_10792	prod_1079	shop_001	195	77186.85	0.0936	975	5.0	2025-01-08	month	2025-01-08
sku_10604	prod_1060	shop_001	470	29149.4	0.2747	515	1.1	2025-01-08	month	2025-01-08
sku_11549	prod_1154	shop_002	190	118757.6	0.1971	652	3.4	2025-01-08	month	2025-01-08
sku_11764	prod_1176	shop_002	21	19727.19	0.7796	572	26.0	2025-01-08	7days	2025-01-08
sku_11766	prod_1176	shop_001	360	183412.8	0.685	71	0.2	2025-01-08	7days	2025-01-08
sku_11042	prod_1104	shop_003	363	73456.68	0.6754	393	1.1	2025-01-08	7days	2025-01-08
sku_10736	prod_1073	shop_002	351	311652.9	0.3875	660	1.9	2025-01-08	7days	2025-01-08
sku_10672	prod_1067	shop_001	263	61092.27	0.4333	636	2.4	2025-01-08	7days	2025-01-08
sku_11226	prod_1122	shop_001	42	24148.32	0.719	540	12.6	2025-01-08	7days	2025-01-08
sku_10325	prod_1032	shop_001	99	37797.21	0.5312	81	0.8	2025-01-08	7days	2025-01-08
sku_10524	prod_1052	shop_002	396	134481.6	0.4242	937	2.4	2025-01-08	7days	2025-01-08
sku_11800	prod_1180	shop_002	239	70939.98	0.1728	355	1.5	2025-01-08	7days	2025-01-08
sku_10985	prod_1098	shop_002	151	30074.67	0.5003	491	3.2	2025-01-08	7days	2025-01-08
sku_10884	prod_1088	shop_003	142	120494.1	0.174	973	6.8	2025-01-08	7days	2025-01-08
sku_11364	prod_1136	shop_001	461	227402.08	0.7725	149	0.3	2025-01-08	7days	2025-01-08
sku_10644	prod_1064	shop_001	348	48591.24	0.0686	638	1.8	2025-01-08	7days	2025-01-08
sku_11195	prod_1119	shop_001	276	91800.36	0.3841	391	1.4	2025-01-08	7days	2025-01-08
sku_10171	prod_1017	shop_003	10	4251.1	0.1906	836	76.0	2025-01-08	7days	2025-01-08
sku_10947	prod_1094	shop_002	136	10009.6	0.5123	574	4.2	2025-01-08	7days	2025-01-08
sku_10660	prod_1066	shop_001	313	303710.16	0.0631	441	1.4	2025-01-08	7days	2025-01-08
sku_11876	prod_1187	shop_002	227	91204.06	0.0663	468	2.1	2025-01-08	7days	2025-01-08
sku_10018	prod_1001	shop_003	482	117969.5	0.6966	912	1.9	2025-01-08	7days	2025-01-08
sku_11073	prod_1107	shop_003	133	26105.24	0.235	532	4.0	2025-01-08	7days	2025-01-08
sku_10533	prod_1053	shop_001	401	288082.41	0.5167	87	0.2	2025-01-08	7days	2025-01-08
sku_11651	prod_1165	shop_003	39	38578.41	0.0541	372	9.3	2025-01-08	7days	2025-01-08
sku_11469	prod_1146	shop_002	43	37500.73	0.1612	402	9.1	2025-01-08	7days	2025-01-08
sku_10274	prod_1027	shop_003	424	287739.12	0.0915	121	0.3	2025-01-08	7days	2025-01-08
sku_10966	prod_1096	shop_001	347	345056.8	0.258	163	0.5	2025-01-08	7days	2025-01-08
sku_11634	prod_1163	shop_003	62	26766.02	0.092	427	6.8	2025-01-08	7days	2025-01-08
sku_10919	prod_1091	shop_003	373	205646.09	0.085	565	1.5	2025-01-08	7days	2025-01-08
sku_10723	prod_1072	shop_003	28	3428.04	0.0726	367	12.7	2025-01-08	7days	2025-01-08
sku_10769	prod_1076	shop_003	162	82699.38	0.1031	598	3.7	2025-01-08	7days	2025-01-08
sku_10063	prod_1006	shop_003	451	112339.59	0.1383	101	0.2	2025-01-08	7days	2025-01-08
sku_11685	prod_1168	shop_001	401	182438.96	0.4968	782	1.9	2025-01-08	7days	2025-01-08
sku_11487	prod_1148	shop_002	14	1057.56	0.4018	922	61.5	2025-01-08	7days	2025-01-08
sku_10779	prod_1077	shop_001	64	47434.24	0.2528	999	15.4	2025-01-08	7days	2025-01-08
sku_11432	prod_1143	shop_003	423	155291.76	0.2351	593	1.4	2025-01-08	7days	2025-01-08
sku_11967	prod_1196	shop_003	146	36243.04	0.4845	308	2.1	2025-01-08	7days	2025-01-08
sku_10030	prod_1003	shop_003	99	56408.22	0.7969	718	7.2	2025-01-08	7days	2025-01-08
sku_11107	prod_1110	shop_003	91	76016.85	0.6715	795	8.6	2025-01-08	7days	2025-01-08
sku_10475	prod_1047	shop_002	499	172020.27	0.0786	703	1.4	2025-01-08	7days	2025-01-08
sku_10657	prod_1065	shop_003	39	20336.55	0.5266	362	9.1	2025-01-08	7days	2025-01-08
sku_10431	prod_1043	shop_001	113	52496.41	0.558	510	4.5	2025-01-08	7days	2025-01-08
sku_11729	prod_1172	shop_003	99	13914.45	0.3809	242	2.4	2025-01-08	7days	2025-01-08
sku_11605	prod_1160	shop_003	400	78204.0	0.4693	808	2.0	2025-01-08	7days	2025-01-08
sku_10693	prod_1069	shop_001	20	7470.8	0.4504	767	36.5	2025-01-08	7days	2025-01-08
sku_10799	prod_1079	shop_001	159	132225.99	0.303	644	4.0	2025-01-08	7days	2025-01-08
sku_11021	prod_1102	shop_002	145	130906.0	0.5306	888	6.1	2025-01-08	7days	2025-01-08
sku_10357	prod_1035	shop_003	103	55450.05	0.7349	356	3.4	2025-01-08	7days	2025-01-08
sku_11570	prod_1157	shop_001	305	129780.55	0.5981	941	3.1	2025-01-08	7days	2025-01-08
sku_11045	prod_1104	shop_003	286	226952.44	0.0642	273	1.0	2025-01-08	7days	2025-01-08
sku_10837	prod_1083	shop_001	415	208753.3	0.0507	674	1.6	2025-01-08	7days	2025-01-08
sku_10069	prod_1006	shop_003	176	105225.12	0.5867	878	5.0	2025-01-08	7days	2025-01-08
sku_11506	prod_1150	shop_003	46	3754.06	0.5955	934	19.9	2025-01-08	30days	2025-01-08
sku_11025	prod_1102	shop_001	276	176648.28	0.0512	733	2.6	2025-01-08	30days	2025-01-08
sku_10591	prod_1059	shop_002	442	251215.12	0.0948	461	1.0	2025-01-08	30days	2025-01-08
sku_11798	prod_1179	shop_001	112	49272.16	0.5089	439	3.9	2025-01-08	30days	2025-01-08
sku_10440	prod_1044	shop_001	245	187429.9	0.6281	679	2.8	2025-01-08	30days	2025-01-08
sku_10368	prod_1036	shop_003	346	138230.46	0.3391	655	1.9	2025-01-08	30days	2025-01-08
sku_10922	prod_1092	shop_002	379	49546.67	0.0561	893	2.4	2025-01-08	30days	2025-01-08
sku_10916	prod_1091	shop_003	379	47329.52	0.5692	668	1.8	2025-01-08	30days	2025-01-08
sku_11920	prod_1192	shop_002	449	296402.86	0.7745	316	0.7	2025-01-08	30days	2025-01-08
sku_10176	prod_1017	shop_003	172	58130.84	0.5828	433	2.5	2025-01-08	30days	2025-01-08
sku_11091	prod_1109	shop_002	119	89602.24	0.77	917	7.6	2025-01-08	30days	2025-01-08
sku_10941	prod_1094	shop_001	87	57186.84	0.791	670	7.6	2025-01-08	30days	2025-01-08
sku_11038	prod_1103	shop_003	240	167961.6	0.58	413	1.7	2025-01-08	30days	2025-01-08
sku_10209	prod_1020	shop_001	388	281598.76	0.7172	982	2.5	2025-01-08	30days	2025-01-08
sku_11876	prod_1187	shop_003	30	9083.7	0.1419	749	24.2	2025-01-08	30days	2025-01-08
sku_11275	prod_1127	shop_003	85	62975.65	0.1369	667	7.8	2025-01-08	30days	2025-01-08
sku_10072	prod_1007	shop_001	347	141690.51	0.7072	947	2.7	2025-01-08	30days	2025-01-08
sku_10972	prod_1097	shop_001	375	371231.25	0.175	697	1.9	2025-01-08	30days	2025-01-08
sku_11541	prod_1154	shop_002	432	366435.36	0.6189	540	1.2	2025-01-08	30days	2025-01-08
sku_11271	prod_1127	shop_002	423	364279.14	0.5438	648	1.5	2025-01-08	30days	2025-01-08
sku_10579	prod_1057	shop_001	217	183916.18	0.6002	915	4.2	2025-01-08	30days	2025-01-08
sku_11959	prod_1195	shop_002	34	26208.22	0.5249	529	15.1	2025-01-08	30days	2025-01-08
sku_11973	prod_1197	shop_002	240	206644.8	0.7505	795	3.3	2025-01-08	30days	2025-01-08
sku_10820	prod_1082	shop_003	298	22740.38	0.4211	907	3.0	2025-01-08	30days	2025-01-08
sku_10153	prod_1015	shop_002	215	106612.05	0.5751	187	0.9	2025-01-08	30days	2025-01-08
sku_10969	prod_1096	shop_003	190	159812.8	0.2704	706	3.7	2025-01-08	30days	2025-01-08
sku_10318	prod_1031	shop_001	124	34272.36	0.6861	425	3.4	2025-01-08	30days	2025-01-08
sku_11192	prod_1119	shop_001	291	147938.58	0.7873	153	0.5	2025-01-08	30days	2025-01-08
sku_10441	prod_1044	shop_003	361	57936.89	0.3428	561	1.5	2025-01-08	30days	2025-01-08
sku_10270	prod_1027	shop_002	465	279176.7	0.0641	186	0.4	2025-01-08	30days	2025-01-08
sku_11770	prod_1177	shop_002	440	364284.8	0.5251	976	2.2	2025-01-08	30days	2025-01-08
sku_11404	prod_1140	shop_002	135	83794.5	0.5476	283	2.1	2025-01-08	30days	2025-01-08
sku_11589	prod_1158	shop_003	399	21984.9	0.2131	838	2.1	2025-01-08	30days	2025-01-08
sku_10785	prod_1078	shop_002	118	29501.18	0.6843	269	2.3	2025-01-08	30days	2025-01-08
sku_10639	prod_1063	shop_003	281	276245.48	0.0848	703	2.5	2025-01-08	30days	2025-01-08
sku_11133	prod_1113	shop_002	455	247642.85	0.6537	556	1.2	2025-01-08	30days	2025-01-08
sku_11345	prod_1134	shop_002	287	149004.66	0.2513	218	0.8	2025-01-08	30days	2025-01-08
sku_11569	prod_1156	shop_003	249	184690.77	0.3646	472	1.9	2025-01-08	30days	2025-01-08
sku_11561	prod_1156	shop_001	459	310178.43	0.6372	550	1.2	2025-01-08	30days	2025-01-08
sku_10229	prod_1022	shop_002	207	20795.22	0.6042	234	1.1	2025-01-08	30days	2025-01-08
sku_10433	prod_1043	shop_001	263	119875.4	0.2068	677	2.6	2025-01-08	30days	2025-01-08
sku_10123	prod_1012	shop_003	44	12267.64	0.7596	834	18.5	2025-01-08	30days	2025-01-08
sku_10299	prod_1029	shop_001	76	2774.0	0.2639	632	8.2	2025-01-08	30days	2025-01-08
sku_10801	prod_1080	shop_003	419	294016.49	0.5054	469	1.1	2025-01-08	30days	2025-01-08
sku_11637	prod_1163	shop_002	184	124965.44	0.6492	150	0.8	2025-01-08	30days	2025-01-08
sku_11742	prod_1174	shop_001	493	232114.26	0.7993	538	1.1	2025-01-08	30days	2025-01-08
sku_10575	prod_1057	shop_001	26	25942.02	0.6437	875	32.4	2025-01-08	30days	2025-01-08
sku_11722	prod_1172	shop_002	472	394011.44	0.3811	967	2.0	2025-01-08	30days	2025-01-08
sku_10628	prod_1062	shop_001	206	112463.64	0.4229	672	3.2	2025-01-08	30days	2025-01-08
sku_11885	prod_1188	shop_001	264	94931.76	0.3229	432	1.6	2025-01-08	30days	2025-01-08
sku_10741	prod_1074	shop_001	461	146367.5	0.1421	496	1.1	2025-01-09	day	2025-01-09
sku_10038	prod_1003	shop_001	472	386568.0	0.635	982	2.1	2025-01-09	day	2025-01-09
sku_11879	prod_1187	shop_003	85	62899.15	0.1988	810	9.4	2025-01-09	day	2025-01-09
sku_11434	prod_1143	shop_002	402	25209.42	0.6049	490	1.2	2025-01-09	day	2025-01-09
sku_10726	prod_1072	shop_002	351	306872.28	0.4036	234	0.7	2025-01-09	day	2025-01-09
sku_10750	prod_1075	shop_003	391	301105.19	0.2563	140	0.4	2025-01-09	day	2025-01-09
sku_10987	prod_1098	shop_003	239	136026.85	0.6944	751	3.1	2025-01-09	day	2025-01-09
sku_11174	prod_1117	shop_001	181	160226.63	0.4935	346	1.9	2025-01-09	day	2025-01-09
sku_11400	prod_1140	shop_002	113	10585.84	0.5148	390	3.4	2025-01-09	day	2025-01-09
sku_11061	prod_1106	shop_003	182	34738.34	0.3417	649	3.5	2025-01-09	day	2025-01-09
sku_10136	prod_1013	shop_001	129	93611.43	0.4813	757	5.8	2025-01-09	day	2025-01-09
sku_10138	prod_1013	shop_002	277	46616.33	0.5304	320	1.2	2025-01-09	day	2025-01-09
sku_10629	prod_1062	shop_001	396	38012.04	0.7712	554	1.4	2025-01-09	day	2025-01-09
sku_10946	prod_1094	shop_001	261	245439.18	0.1179	994	3.8	2025-01-09	day	2025-01-09
sku_10105	prod_1010	shop_003	159	139565.43	0.6275	245	1.5	2025-01-09	day	2025-01-09
sku_10675	prod_1067	shop_002	458	244095.68	0.3269	639	1.4	2025-01-09	day	2025-01-09
sku_11232	prod_1123	shop_003	187	71407.82	0.4824	118	0.6	2025-01-09	day	2025-01-09
sku_11555	prod_1155	shop_002	273	178566.57	0.5814	852	3.1	2025-01-09	day	2025-01-09
sku_11114	prod_1111	shop_002	227	18327.98	0.3231	224	1.0	2025-01-09	day	2025-01-09
sku_11412	prod_1141	shop_001	492	158192.76	0.2159	717	1.5	2025-01-09	day	2025-01-09
sku_11223	prod_1122	shop_003	231	46133.01	0.25	833	3.6	2025-01-09	day	2025-01-09
sku_10511	prod_1051	shop_002	125	7683.75	0.4533	951	7.5	2025-01-09	day	2025-01-09
sku_11123	prod_1112	shop_003	175	36886.5	0.0984	182	1.0	2025-01-09	day	2025-01-09
sku_11041	prod_1104	shop_001	374	127425.54	0.2432	362	1.0	2025-01-09	day	2025-01-09
sku_11988	prod_1198	shop_003	172	38359.44	0.4813	174	1.0	2025-01-09	day	2025-01-09
sku_10489	prod_1048	shop_003	488	422808.08	0.0684	108	0.2	2025-01-09	day	2025-01-09
sku_11530	prod_1153	shop_001	367	184810.19	0.1994	543	1.5	2025-01-09	day	2025-01-09
sku_11534	prod_1153	shop_003	254	246715.28	0.257	675	2.6	2025-01-09	day	2025-01-09
sku_11528	prod_1152	shop_003	460	352875.2	0.6995	945	2.0	2025-01-09	day	2025-01-09
sku_10117	prod_1011	shop_002	316	73185.6	0.4284	269	0.8	2025-01-09	day	2025-01-09
sku_10971	prod_1097	shop_001	33	12807.3	0.474	461	13.6	2025-01-09	day	2025-01-09
sku_11780	prod_1178	shop_002	230	203927.2	0.4814	105	0.5	2025-01-09	day	2025-01-09
sku_11102	prod_1110	shop_001	19	13128.05	0.0951	150	7.5	2025-01-09	day	2025-01-09
sku_11929	prod_1192	shop_002	363	14520.0	0.5976	116	0.3	2025-01-09	day	2025-01-09
sku_11181	prod_1118	shop_003	144	6060.96	0.5081	379	2.6	2025-01-09	day	2025-01-09
sku_11295	prod_1129	shop_001	229	38554.44	0.5009	639	2.8	2025-01-09	day	2025-01-09
sku_10767	prod_1076	shop_003	338	294222.24	0.5966	382	1.1	2025-01-09	day	2025-01-09
sku_10126	prod_1012	shop_002	457	410623.64	0.2901	557	1.2	2025-01-09	day	2025-01-09
sku_10159	prod_1015	shop_003	225	171173.25	0.6552	380	1.7	2025-01-09	day	2025-01-09
sku_10777	prod_1077	shop_001	103	79897.1	0.2919	672	6.5	2025-01-09	day	2025-01-09
sku_11017	prod_1101	shop_003	319	47416.16	0.6535	256	0.8	2025-01-09	day	2025-01-09
sku_11701	prod_1170	shop_003	318	305489.88	0.7514	475	1.5	2025-01-09	day	2025-01-09
sku_11590	prod_1159	shop_002	32	2988.8	0.7218	461	14.0	2025-01-09	day	2025-01-09
sku_10454	prod_1045	shop_002	212	15221.6	0.1563	708	3.3	2025-01-09	day	2025-01-09
sku_10718	prod_1071	shop_001	130	102806.6	0.2	263	2.0	2025-01-09	day	2025-01-09
sku_10991	prod_1099	shop_002	334	246144.64	0.2803	186	0.6	2025-01-09	day	2025-01-09
sku_10168	prod_1016	shop_001	302	96917.84	0.4042	91	0.3	2025-01-09	day	2025-01-09
sku_10725	prod_1072	shop_001	374	57158.42	0.5171	628	1.7	2025-01-09	day	2025-01-09
sku_10808	prod_1080	shop_002	31	4736.8	0.7703	499	15.6	2025-01-09	day	2025-01-09
sku_10844	prod_1084	shop_003	151	125026.49	0.1126	719	4.7	2025-01-09	day	2025-01-09
sku_11595	prod_1159	shop_001	188	134784.72	0.355	566	3.0	2025-01-09	week	2025-01-09
sku_11577	prod_1157	shop_002	272	117805.92	0.3555	118	0.4	2025-01-09	week	2025-01-09
sku_11763	prod_1176	shop_003	420	60148.2	0.6574	596	1.4	2025-01-09	week	2025-01-09
sku_10448	prod_1044	shop_001	272	28116.64	0.6883	724	2.7	2025-01-09	week	2025-01-09
sku_10858	prod_1085	shop_001	285	179113.95	0.5105	799	2.8	2025-01-09	week	2025-01-09
sku_10420	prod_1042	shop_002	417	117694.08	0.6774	516	1.2	2025-01-09	week	2025-01-09
sku_10306	prod_1030	shop_003	34	4299.3	0.2126	86	2.5	2025-01-09	week	2025-01-09
sku_10247	prod_1024	shop_001	497	153746.95	0.1535	470	0.9	2025-01-09	week	2025-01-09
sku_10542	prod_1054	shop_003	442	192221.38	0.1246	284	0.6	2025-01-09	week	2025-01-09
sku_11026	prod_1102	shop_001	465	56548.65	0.5645	800	1.7	2025-01-09	week	2025-01-09
sku_10330	prod_1033	shop_001	326	271825.32	0.3411	416	1.3	2025-01-09	week	2025-01-09
sku_10223	prod_1022	shop_002	90	26578.8	0.3569	598	6.6	2025-01-09	week	2025-01-09
sku_10628	prod_1062	shop_002	218	176891.74	0.4287	975	4.5	2025-01-09	week	2025-01-09
sku_11177	prod_1117	shop_001	463	259048.5	0.0906	353	0.8	2025-01-09	week	2025-01-09
sku_10181	prod_1018	shop_002	179	116810.03	0.7961	641	3.6	2025-01-09	week	2025-01-09
sku_11611	prod_1161	shop_003	192	174299.52	0.7916	87	0.5	2025-01-09	week	2025-01-09
sku_11023	prod_1102	shop_001	241	200027.59	0.5864	327	1.4	2025-01-09	week	2025-01-09
sku_11450	prod_1145	shop_003	320	243075.2	0.558	442	1.4	2025-01-09	week	2025-01-09
sku_10592	prod_1059	shop_002	61	10793.95	0.1531	244	3.9	2025-01-09	week	2025-01-09
sku_11132	prod_1113	shop_001	357	107182.11	0.3613	212	0.6	2025-01-09	week	2025-01-09
sku_10498	prod_1049	shop_002	349	230182.95	0.43	134	0.4	2025-01-09	week	2025-01-09
sku_11932	prod_1193	shop_001	149	57683.86	0.4761	490	3.3	2025-01-09	week	2025-01-09
sku_10754	prod_1075	shop_001	136	81201.52	0.1051	257	1.9	2025-01-09	week	2025-01-09
sku_11274	prod_1127	shop_003	492	361802.04	0.3928	659	1.3	2025-01-09	week	2025-01-09
sku_10750	prod_1075	shop_001	75	12425.25	0.7348	237	3.1	2025-01-09	week	2025-01-09
sku_10331	prod_1033	shop_002	300	294480.0	0.172	103	0.3	2025-01-09	week	2025-01-09
sku_10855	prod_1085	shop_003	479	52804.96	0.4671	497	1.0	2025-01-09	week	2025-01-09
sku_11191	prod_1119	shop_001	373	88695.67	0.5502	88	0.2	2025-01-09	week	2025-01-09
sku_11444	prod_1144	shop_002	361	202185.27	0.5803	287	0.8	2025-01-09	week	2025-01-09
sku_11352	prod_1135	shop_001	235	130279.3	0.7145	753	3.2	2025-01-09	week	2025-01-09
sku_11290	prod_1129	shop_003	213	25040.28	0.1172	268	1.3	2025-01-09	week	2025-01-09
sku_11898	prod_1189	shop_002	65	7094.75	0.4315	429	6.5	2025-01-09	week	2025-01-09
sku_11580	prod_1158	shop_001	430	124347.4	0.5897	912	2.1	2025-01-09	week	2025-01-09
sku_10937	prod_1093	shop_001	150	12498.0	0.7595	948	6.3	2025-01-09	week	2025-01-09
sku_10421	prod_1042	shop_001	156	125442.72	0.2053	482	3.1	2025-01-09	week	2025-01-09
sku_10149	prod_1014	shop_003	345	45798.75	0.0538	383	1.1	2025-01-09	week	2025-01-09
sku_10638	prod_1063	shop_001	41	22978.04	0.2055	995	23.7	2025-01-09	week	2025-01-09
sku_11261	prod_1126	shop_003	229	165660.89	0.2065	424	1.8	2025-01-09	week	2025-01-09
sku_11799	prod_1179	shop_001	158	48724.04	0.2145	373	2.3	2025-01-09	week	2025-01-09
sku_11164	prod_1116	shop_003	434	91044.52	0.4049	953	2.2	2025-01-09	week	2025-01-09
sku_11936	prod_1193	shop_002	160	22484.8	0.7428	658	4.1	2025-01-09	week	2025-01-09
sku_10502	prod_1050	shop_002	23	17470.8	0.4253	824	34.3	2025-01-09	week	2025-01-09
sku_11256	prod_1125	shop_003	392	388687.6	0.3228	683	1.7	2025-01-09	week	2025-01-09
sku_11558	prod_1155	shop_001	473	224400.66	0.5226	682	1.4	2025-01-09	week	2025-01-09
sku_10186	prod_1018	shop_002	17	2925.02	0.509	682	37.9	2025-01-09	week	2025-01-09
sku_11907	prod_1190	shop_001	456	275100.24	0.4063	98	0.2	2025-01-09	week	2025-01-09
sku_10342	prod_1034	shop_001	109	47360.5	0.2141	817	7.4	2025-01-09	week	2025-01-09
sku_11176	prod_1117	shop_002	496	290571.68	0.2092	169	0.3	2025-01-09	week	2025-01-09
sku_10758	prod_1075	shop_001	239	106374.12	0.4698	59	0.2	2025-01-09	week	2025-01-09
sku_10315	prod_1031	shop_001	320	42844.8	0.5923	967	3.0	2025-01-09	week	2025-01-09
sku_11070	prod_1107	shop_003	282	199032.78	0.0746	341	1.2	2025-01-09	month	2025-01-09
sku_10769	prod_1076	shop_003	430	170692.8	0.461	887	2.1	2025-01-09	month	2025-01-09
sku_11870	prod_1187	shop_002	374	71778.08	0.602	166	0.4	2025-01-09	month	2025-01-09
sku_11411	prod_1141	shop_002	298	65646.42	0.6866	510	1.7	2025-01-09	month	2025-01-09
sku_10281	prod_1028	shop_003	391	344889.37	0.1107	517	1.3	2025-01-09	month	2025-01-09
