product_id	shop_id	visitor_count	pay_buyer_count	pay_conversion_rate	data_dt	time_type	dt
prod_1471	shop_001	6888	1980	0.2875	2025-01-05	month	2025-01-05
prod_1126	shop_003	5578	1178	0.2112	2025-01-05	month	2025-01-05
prod_1404	shop_002	7178	2032	0.2831	2025-01-05	month	2025-01-05
prod_1261	shop_002	2337	186	0.0796	2025-01-05	month	2025-01-05
prod_1320	shop_003	4763	1141	0.2396	2025-01-05	month	2025-01-05
prod_1122	shop_003	451	77	0.1707	2025-01-05	month	2025-01-05
prod_1470	shop_003	3999	41	0.0103	2025-01-05	month	2025-01-05
prod_1230	shop_001	6870	629	0.0916	2025-01-05	month	2025-01-05
prod_1325	shop_003	1885	166	0.0881	2025-01-05	month	2025-01-05
prod_1070	shop_003	5393	122	0.0226	2025-01-05	month	2025-01-05
prod_1285	shop_002	271	28	0.1033	2025-01-05	month	2025-01-05
prod_1378	shop_003	6040	1214	0.201	2025-01-05	month	2025-01-05
prod_1223	shop_002	7387	1138	0.1541	2025-01-05	7days	2025-01-05
prod_1345	shop_002	8855	857	0.0968	2025-01-05	7days	2025-01-05
prod_1216	shop_001	5993	440	0.0734	2025-01-05	7days	2025-01-05
prod_1190	shop_001	9304	236	0.0254	2025-01-05	7days	2025-01-05
prod_1083	shop_001	1650	445	0.2697	2025-01-05	7days	2025-01-05
prod_1030	shop_001	4793	742	0.1548	2025-01-05	7days	2025-01-05
prod_1246	shop_002	6536	902	0.138	2025-01-05	7days	2025-01-05
prod_1206	shop_003	9548	1702	0.1783	2025-01-05	7days	2025-01-05
prod_1361	shop_002	5367	665	0.1239	2025-01-05	7days	2025-01-05
prod_1411	shop_003	4740	899	0.1897	2025-01-05	7days	2025-01-05
prod_1126	shop_002	499	102	0.2044	2025-01-05	7days	2025-01-05
prod_1485	shop_001	1823	404	0.2216	2025-01-05	7days	2025-01-05
prod_1370	shop_001	2045	409	0.2	2025-01-05	7days	2025-01-05
prod_1273	shop_003	2249	173	0.0769	2025-01-05	7days	2025-01-05
prod_1313	shop_002	1872	549	0.2933	2025-01-05	7days	2025-01-05
prod_1225	shop_002	2935	519	0.1768	2025-01-05	7days	2025-01-05
prod_1015	shop_002	3988	629	0.1577	2025-01-05	7days	2025-01-05
prod_1212	shop_002	592	31	0.0524	2025-01-05	7days	2025-01-05
prod_1213	shop_001	9757	1255	0.1286	2025-01-05	7days	2025-01-05
prod_1314	shop_002	4677	101	0.0216	2025-01-05	7days	2025-01-05
prod_1151	shop_001	2625	235	0.0895	2025-01-05	7days	2025-01-05
prod_1177	shop_002	1662	271	0.1631	2025-01-05	7days	2025-01-05
prod_1150	shop_003	8427	626	0.0743	2025-01-05	7days	2025-01-05
prod_1401	shop_002	8232	213	0.0259	2025-01-05	7days	2025-01-05
prod_1487	shop_001	7259	2016	0.2777	2025-01-05	7days	2025-01-05
prod_1040	shop_001	5956	701	0.1177	2025-01-05	7days	2025-01-05
prod_1256	shop_003	852	197	0.2312	2025-01-05	7days	2025-01-05
prod_1050	shop_001	2437	439	0.1801	2025-01-05	7days	2025-01-05
prod_1163	shop_001	7364	224	0.0304	2025-01-05	7days	2025-01-05
prod_1211	shop_002	9531	1243	0.1304	2025-01-05	7days	2025-01-05
prod_1249	shop_002	2609	535	0.2051	2025-01-05	7days	2025-01-05
prod_1005	shop_001	997	198	0.1986	2025-01-05	7days	2025-01-05
prod_1220	shop_003	6609	944	0.1428	2025-01-05	7days	2025-01-05
prod_1462	shop_003	2393	31	0.013	2025-01-05	7days	2025-01-05
prod_1393	shop_002	1451	47	0.0324	2025-01-05	7days	2025-01-05
prod_1217	shop_002	6208	1388	0.2236	2025-01-05	7days	2025-01-05
prod_1463	shop_001	9486	2053	0.2164	2025-01-05	7days	2025-01-05
prod_1010	shop_002	7820	953	0.1219	2025-01-05	7days	2025-01-05
prod_1173	shop_001	2484	300	0.1208	2025-01-05	7days	2025-01-05
prod_1472	shop_001	1536	296	0.1927	2025-01-05	7days	2025-01-05
prod_1188	shop_002	7961	445	0.0559	2025-01-05	7days	2025-01-05
prod_1265	shop_002	3721	698	0.1876	2025-01-05	7days	2025-01-05
prod_1400	shop_002	3888	657	0.169	2025-01-05	7days	2025-01-05
prod_1144	shop_003	7047	2108	0.2991	2025-01-05	7days	2025-01-05
prod_1270	shop_003	4418	194	0.0439	2025-01-05	7days	2025-01-05
prod_1106	shop_002	2036	158	0.0776	2025-01-05	7days	2025-01-05
prod_1295	shop_002	5441	988	0.1816	2025-01-05	7days	2025-01-05
prod_1469	shop_001	2204	208	0.0944	2025-01-05	7days	2025-01-05
prod_1192	shop_003	8906	384	0.0431	2025-01-05	7days	2025-01-05
prod_1321	shop_002	3021	480	0.1589	2025-01-05	7days	2025-01-05
prod_1047	shop_001	5219	1481	0.2838	2025-01-05	30days	2025-01-05
prod_1245	shop_001	7913	2140	0.2704	2025-01-05	30days	2025-01-05
prod_1036	shop_003	2990	511	0.1709	2025-01-05	30days	2025-01-05
prod_1461	shop_003	1826	269	0.1473	2025-01-05	30days	2025-01-05
prod_1247	shop_002	9048	346	0.0382	2025-01-05	30days	2025-01-05
prod_1359	shop_003	3726	387	0.1039	2025-01-05	30days	2025-01-05
prod_1209	shop_003	1928	443	0.2298	2025-01-05	30days	2025-01-05
prod_1356	shop_003	1431	44	0.0307	2025-01-05	30days	2025-01-05
prod_1294	shop_001	3774	429	0.1137	2025-01-05	30days	2025-01-05
prod_1128	shop_001	1439	385	0.2675	2025-01-05	30days	2025-01-05
prod_1079	shop_003	3882	544	0.1401	2025-01-05	30days	2025-01-05
prod_1081	shop_002	576	129	0.224	2025-01-05	30days	2025-01-05
prod_1362	shop_002	7365	867	0.1177	2025-01-05	30days	2025-01-05
prod_1155	shop_003	7637	1182	0.1548	2025-01-05	30days	2025-01-05
prod_1093	shop_002	8868	7	0.0008	2025-01-05	30days	2025-01-05
prod_1233	shop_003	3600	868	0.2411	2025-01-05	30days	2025-01-05
prod_1407	shop_002	7884	2258	0.2864	2025-01-05	30days	2025-01-05
prod_1344	shop_003	6560	1250	0.1905	2025-01-05	30days	2025-01-05
prod_1271	shop_001	2265	660	0.2914	2025-01-05	30days	2025-01-05
prod_1038	shop_001	465	29	0.0624	2025-01-05	30days	2025-01-05
prod_1379	shop_001	3805	529	0.139	2025-01-05	30days	2025-01-05
prod_1487	shop_003	8123	1699	0.2092	2025-01-05	30days	2025-01-05
prod_1065	shop_002	7069	540	0.0764	2025-01-05	30days	2025-01-05
prod_1231	shop_003	9939	697	0.0701	2025-01-05	30days	2025-01-05
prod_1498	shop_002	9906	591	0.0597	2025-01-05	30days	2025-01-05
prod_1411	shop_002	9004	294	0.0327	2025-01-05	30days	2025-01-05
prod_1377	shop_001	7381	2086	0.2826	2025-01-05	30days	2025-01-05
prod_1042	shop_003	1541	100	0.0649	2025-01-05	30days	2025-01-05
prod_1157	shop_002	1997	423	0.2118	2025-01-05	30days	2025-01-05
prod_1434	shop_001	3667	944	0.2574	2025-01-05	30days	2025-01-05
prod_1204	shop_003	4931	1040	0.2109	2025-01-05	30days	2025-01-05
prod_1010	shop_001	8490	1681	0.198	2025-01-05	30days	2025-01-05
prod_1043	shop_003	377	87	0.2308	2025-01-05	30days	2025-01-05
prod_1466	shop_003	4798	637	0.1328	2025-01-05	30days	2025-01-05
prod_1005	shop_002	9166	1043	0.1138	2025-01-05	30days	2025-01-05
prod_1048	shop_002	9419	307	0.0326	2025-01-05	30days	2025-01-05
prod_1349	shop_001	9728	1036	0.1065	2025-01-05	30days	2025-01-05
prod_1275	shop_003	5314	219	0.0412	2025-01-05	30days	2025-01-05
prod_1417	shop_001	7176	389	0.0542	2025-01-05	30days	2025-01-05
prod_1216	shop_002	3664	672	0.1834	2025-01-05	30days	2025-01-05
prod_1034	shop_003	1611	438	0.2719	2025-01-05	30days	2025-01-05
prod_1437	shop_001	1337	10	0.0075	2025-01-05	30days	2025-01-05
prod_1321	shop_002	2764	716	0.259	2025-01-05	30days	2025-01-05
prod_1413	shop_003	848	47	0.0554	2025-01-05	30days	2025-01-05
prod_1189	shop_003	4407	1159	0.263	2025-01-05	30days	2025-01-05
prod_1314	shop_002	8199	578	0.0705	2025-01-05	30days	2025-01-05
prod_1143	shop_002	5611	1607	0.2864	2025-01-05	30days	2025-01-05
prod_1214	shop_003	2295	22	0.0096	2025-01-05	30days	2025-01-05
prod_1195	shop_003	2261	65	0.0287	2025-01-05	30days	2025-01-05
prod_1497	shop_003	6179	1534	0.2483	2025-01-05	30days	2025-01-05
prod_1140	shop_002	6813	1769	0.2597	2025-01-06	day	2025-01-06
prod_1469	shop_001	9268	406	0.0438	2025-01-06	day	2025-01-06
prod_1430	shop_001	2725	765	0.2807	2025-01-06	day	2025-01-06
prod_1168	shop_001	5729	293	0.0511	2025-01-06	day	2025-01-06
prod_1362	shop_003	3290	825	0.2508	2025-01-06	day	2025-01-06
prod_1390	shop_001	4877	1051	0.2155	2025-01-06	day	2025-01-06
prod_1075	shop_001	1096	169	0.1542	2025-01-06	day	2025-01-06
prod_1063	shop_001	3630	385	0.1061	2025-01-06	day	2025-01-06
prod_1069	shop_002	760	9	0.0118	2025-01-06	day	2025-01-06
prod_1018	shop_002	8470	1801	0.2126	2025-01-06	day	2025-01-06
prod_1178	shop_002	7517	1352	0.1799	2025-01-06	day	2025-01-06
prod_1112	shop_002	2116	175	0.0827	2025-01-06	day	2025-01-06
prod_1361	shop_002	7182	490	0.0682	2025-01-06	day	2025-01-06
prod_1353	shop_001	4304	283	0.0658	2025-01-06	day	2025-01-06
prod_1438	shop_003	6331	1387	0.2191	2025-01-06	day	2025-01-06
prod_1071	shop_003	2715	287	0.1057	2025-01-06	day	2025-01-06
prod_1428	shop_002	9699	722	0.0744	2025-01-06	day	2025-01-06
prod_1223	shop_002	897	192	0.214	2025-01-06	day	2025-01-06
prod_1067	shop_002	7552	762	0.1009	2025-01-06	day	2025-01-06
prod_1332	shop_001	7404	1815	0.2451	2025-01-06	day	2025-01-06
prod_1116	shop_001	4126	332	0.0805	2025-01-06	day	2025-01-06
prod_1043	shop_002	7161	2082	0.2907	2025-01-06	day	2025-01-06
prod_1336	shop_002	4683	402	0.0858	2025-01-06	day	2025-01-06
prod_1158	shop_001	2359	287	0.1217	2025-01-06	day	2025-01-06
prod_1096	shop_002	4511	1246	0.2762	2025-01-06	day	2025-01-06
prod_1484	shop_001	4194	1125	0.2682	2025-01-06	day	2025-01-06
prod_1452	shop_003	764	165	0.216	2025-01-06	day	2025-01-06
prod_1401	shop_002	4893	1467	0.2998	2025-01-06	day	2025-01-06
prod_1480	shop_003	9852	2080	0.2111	2025-01-06	day	2025-01-06
prod_1255	shop_001	5029	229	0.0455	2025-01-06	day	2025-01-06
prod_1294	shop_001	1599	460	0.2877	2025-01-06	day	2025-01-06
prod_1460	shop_001	2949	332	0.1126	2025-01-06	day	2025-01-06
prod_1111	shop_002	5176	861	0.1663	2025-01-06	day	2025-01-06
prod_1311	shop_003	3713	1055	0.2841	2025-01-06	day	2025-01-06
prod_1368	shop_003	470	52	0.1106	2025-01-06	day	2025-01-06
prod_1472	shop_003	1065	150	0.1408	2025-01-06	day	2025-01-06
prod_1297	shop_001	752	131	0.1742	2025-01-06	day	2025-01-06
prod_1475	shop_003	4011	1108	0.2762	2025-01-06	day	2025-01-06
prod_1273	shop_002	5897	1029	0.1745	2025-01-06	day	2025-01-06
prod_1381	shop_002	6734	1556	0.2311	2025-01-06	day	2025-01-06
prod_1280	shop_002	4191	1136	0.2711	2025-01-06	day	2025-01-06
prod_1423	shop_003	2387	123	0.0515	2025-01-06	day	2025-01-06
prod_1179	shop_001	8585	1461	0.1702	2025-01-06	day	2025-01-06
prod_1350	shop_002	6092	1530	0.2511	2025-01-06	day	2025-01-06
prod_1470	shop_002	1282	315	0.2457	2025-01-06	day	2025-01-06
prod_1197	shop_002	2646	335	0.1266	2025-01-06	day	2025-01-06
prod_1031	shop_002	9421	2631	0.2793	2025-01-06	day	2025-01-06
prod_1349	shop_001	769	90	0.117	2025-01-06	day	2025-01-06
prod_1163	shop_002	1406	89	0.0633	2025-01-06	day	2025-01-06
prod_1319	shop_003	6074	302	0.0497	2025-01-06	day	2025-01-06
prod_1305	shop_002	8121	480	0.0591	2025-01-06	week	2025-01-06
prod_1406	shop_001	1875	354	0.1888	2025-01-06	week	2025-01-06
prod_1239	shop_001	1908	315	0.1651	2025-01-06	week	2025-01-06
prod_1033	shop_002	4974	845	0.1699	2025-01-06	week	2025-01-06
prod_1341	shop_002	6350	728	0.1146	2025-01-06	week	2025-01-06
prod_1343	shop_002	9433	2178	0.2309	2025-01-06	week	2025-01-06
prod_1432	shop_002	7298	1463	0.2005	2025-01-06	week	2025-01-06
prod_1395	shop_002	6813	1962	0.288	2025-01-06	week	2025-01-06
prod_1420	shop_003	4493	669	0.1489	2025-01-06	week	2025-01-06
prod_1360	shop_001	4248	281	0.0661	2025-01-06	week	2025-01-06
prod_1160	shop_001	8211	2233	0.272	2025-01-06	week	2025-01-06
prod_1189	shop_003	8960	753	0.084	2025-01-06	week	2025-01-06
prod_1106	shop_001	5312	164	0.0309	2025-01-06	week	2025-01-06
prod_1445	shop_002	9363	629	0.0672	2025-01-06	week	2025-01-06
prod_1365	shop_001	2189	181	0.0827	2025-01-06	week	2025-01-06
prod_1073	shop_003	2696	590	0.2188	2025-01-06	week	2025-01-06
prod_1000	shop_001	6115	1359	0.2222	2025-01-06	week	2025-01-06
prod_1464	shop_003	3783	824	0.2178	2025-01-06	week	2025-01-06
prod_1288	shop_001	8072	293	0.0363	2025-01-06	week	2025-01-06
prod_1095	shop_002	867	129	0.1488	2025-01-06	week	2025-01-06
prod_1373	shop_002	2842	257	0.0904	2025-01-06	week	2025-01-06
prod_1091	shop_003	7072	1495	0.2114	2025-01-06	week	2025-01-06
prod_1162	shop_003	5282	1212	0.2295	2025-01-06	week	2025-01-06
prod_1172	shop_003	2577	240	0.0931	2025-01-06	week	2025-01-06
prod_1238	shop_002	6976	2021	0.2897	2025-01-06	week	2025-01-06
prod_1135	shop_003	454	40	0.0881	2025-01-06	week	2025-01-06
prod_1210	shop_001	4254	1017	0.2391	2025-01-06	week	2025-01-06
prod_1232	shop_001	2959	369	0.1247	2025-01-06	week	2025-01-06
prod_1201	shop_001	2530	737	0.2913	2025-01-06	week	2025-01-06
prod_1178	shop_002	5230	1073	0.2052	2025-01-06	week	2025-01-06
prod_1192	shop_001	9476	2565	0.2707	2025-01-06	week	2025-01-06
prod_1298	shop_001	4476	1161	0.2594	2025-01-06	week	2025-01-06
prod_1110	shop_001	1165	302	0.2592	2025-01-06	week	2025-01-06
prod_1001	shop_002	4896	1076	0.2198	2025-01-06	week	2025-01-06
prod_1346	shop_001	2687	243	0.0904	2025-01-06	week	2025-01-06
prod_1114	shop_002	2202	347	0.1576	2025-01-06	week	2025-01-06
prod_1078	shop_003	9879	2569	0.26	2025-01-06	week	2025-01-06
prod_1063	shop_003	7936	1457	0.1836	2025-01-06	week	2025-01-06
prod_1218	shop_003	4812	969	0.2014	2025-01-06	week	2025-01-06
prod_1440	shop_002	4753	1232	0.2592	2025-01-06	week	2025-01-06
prod_1145	shop_001	5253	1155	0.2199	2025-01-06	week	2025-01-06
prod_1039	shop_002	4273	761	0.1781	2025-01-06	week	2025-01-06
prod_1492	shop_002	7499	1432	0.191	2025-01-06	week	2025-01-06
prod_1449	shop_003	1120	224	0.2	2025-01-06	week	2025-01-06
prod_1470	shop_001	2856	779	0.2728	2025-01-06	week	2025-01-06
prod_1394	shop_003	6294	193	0.0307	2025-01-06	week	2025-01-06
prod_1387	shop_003	4691	1305	0.2782	2025-01-06	week	2025-01-06
prod_1368	shop_001	4585	823	0.1795	2025-01-06	week	2025-01-06
prod_1060	shop_003	5503	481	0.0874	2025-01-06	week	2025-01-06
prod_1155	shop_003	3593	976	0.2716	2025-01-06	week	2025-01-06
prod_1029	shop_003	894	136	0.1521	2025-01-06	month	2025-01-06
prod_1390	shop_002	629	94	0.1494	2025-01-06	month	2025-01-06
prod_1436	shop_003	5816	667	0.1147	2025-01-06	month	2025-01-06
prod_1159	shop_001	9275	1036	0.1117	2025-01-06	month	2025-01-06
prod_1472	shop_001	9460	746	0.0789	2025-01-06	month	2025-01-06
prod_1405	shop_002	827	102	0.1233	2025-01-06	month	2025-01-06
prod_1146	shop_003	8345	1187	0.1422	2025-01-06	month	2025-01-06
prod_1408	shop_002	2497	283	0.1133	2025-01-06	month	2025-01-06
prod_1283	shop_001	7537	952	0.1263	2025-01-06	month	2025-01-06
prod_1149	shop_003	7961	61	0.0077	2025-01-06	month	2025-01-06
prod_1084	shop_003	8978	2301	0.2563	2025-01-06	month	2025-01-06
prod_1393	shop_002	9527	2449	0.2571	2025-01-06	month	2025-01-06
prod_1199	shop_003	6116	1251	0.2045	2025-01-06	month	2025-01-06
prod_1277	shop_002	7584	1649	0.2174	2025-01-06	month	2025-01-06
prod_1276	shop_002	930	22	0.0237	2025-01-06	month	2025-01-06
prod_1157	shop_003	7589	81	0.0107	2025-01-06	month	2025-01-06
prod_1001	shop_001	5154	446	0.0865	2025-01-06	month	2025-01-06
prod_1499	shop_001	5190	1002	0.1931	2025-01-06	month	2025-01-06
prod_1441	shop_002	2811	330	0.1174	2025-01-06	month	2025-01-06
prod_1411	shop_001	2912	123	0.0422	2025-01-06	month	2025-01-06
prod_1049	shop_003	2348	207	0.0882	2025-01-06	month	2025-01-06
prod_1014	shop_002	3850	828	0.2151	2025-01-06	month	2025-01-06
prod_1229	shop_001	5538	1203	0.2172	2025-01-06	month	2025-01-06
prod_1026	shop_003	9394	1093	0.1164	2025-01-06	month	2025-01-06
prod_1497	shop_003	2645	328	0.124	2025-01-06	month	2025-01-06
prod_1120	shop_002	8291	1713	0.2066	2025-01-06	month	2025-01-06
prod_1488	shop_001	3174	735	0.2316	2025-01-06	month	2025-01-06
prod_1138	shop_002	1675	129	0.077	2025-01-06	month	2025-01-06
prod_1386	shop_002	2910	496	0.1704	2025-01-06	month	2025-01-06
prod_1266	shop_001	6352	755	0.1189	2025-01-06	month	2025-01-06
prod_1121	shop_003	5094	1220	0.2395	2025-01-06	month	2025-01-06
prod_1249	shop_003	997	205	0.2056	2025-01-06	month	2025-01-06
prod_1391	shop_003	6393	1765	0.2761	2025-01-06	month	2025-01-06
prod_1125	shop_001	4219	142	0.0337	2025-01-06	month	2025-01-06
prod_1174	shop_002	9424	1855	0.1968	2025-01-06	month	2025-01-06
prod_1494	shop_001	6871	1130	0.1645	2025-01-06	month	2025-01-06
prod_1189	shop_001	8393	2021	0.2408	2025-01-06	month	2025-01-06
prod_1114	shop_001	3674	546	0.1486	2025-01-06	month	2025-01-06
prod_1425	shop_002	1186	218	0.1838	2025-01-06	month	2025-01-06
prod_1398	shop_001	1977	286	0.1447	2025-01-06	month	2025-01-06
prod_1031	shop_002	3478	806	0.2317	2025-01-06	month	2025-01-06
prod_1432	shop_003	9610	2425	0.2523	2025-01-06	month	2025-01-06
prod_1082	shop_002	5435	949	0.1746	2025-01-06	month	2025-01-06
prod_1484	shop_001	1636	402	0.2457	2025-01-06	month	2025-01-06
prod_1428	shop_001	2630	85	0.0323	2025-01-06	month	2025-01-06
prod_1205	shop_002	8637	1361	0.1576	2025-01-06	month	2025-01-06
prod_1319	shop_002	1967	174	0.0885	2025-01-06	month	2025-01-06
prod_1040	shop_001	3738	984	0.2632	2025-01-06	month	2025-01-06
prod_1122	shop_001	1352	292	0.216	2025-01-06	month	2025-01-06
prod_1421	shop_002	6915	1758	0.2542	2025-01-06	month	2025-01-06
prod_1312	shop_002	6517	504	0.0773	2025-01-06	7days	2025-01-06
prod_1334	shop_002	6556	59	0.009	2025-01-06	7days	2025-01-06
prod_1259	shop_003	2770	800	0.2888	2025-01-06	7days	2025-01-06
prod_1271	shop_001	4885	497	0.1017	2025-01-06	7days	2025-01-06
prod_1440	shop_002	9623	2353	0.2445	2025-01-06	7days	2025-01-06
prod_1014	shop_003	3987	670	0.168	2025-01-06	7days	2025-01-06
prod_1445	shop_002	8070	1295	0.1605	2025-01-06	7days	2025-01-06
prod_1234	shop_003	6241	620	0.0993	2025-01-06	7days	2025-01-06
prod_1175	shop_001	7731	1930	0.2496	2025-01-06	7days	2025-01-06
prod_1476	shop_001	2504	207	0.0827	2025-01-06	7days	2025-01-06
prod_1012	shop_002	9359	293	0.0313	2025-01-06	7days	2025-01-06
prod_1390	shop_002	4664	106	0.0227	2025-01-06	7days	2025-01-06
prod_1078	shop_003	3083	448	0.1453	2025-01-06	7days	2025-01-06
prod_1353	shop_001	846	65	0.0768	2025-01-06	7days	2025-01-06
prod_1392	shop_001	2440	225	0.0922	2025-01-06	7days	2025-01-06
prod_1469	shop_003	2626	467	0.1778	2025-01-06	7days	2025-01-06
prod_1269	shop_001	9278	1243	0.134	2025-01-06	7days	2025-01-06
prod_1425	shop_003	9570	1715	0.1792	2025-01-06	7days	2025-01-06
prod_1437	shop_003	3906	1130	0.2893	2025-01-06	7days	2025-01-06
prod_1017	shop_003	7903	564	0.0714	2025-01-06	7days	2025-01-06
prod_1348	shop_001	6679	1201	0.1798	2025-01-06	7days	2025-01-06
prod_1456	shop_002	5738	87	0.0152	2025-01-06	7days	2025-01-06
prod_1097	shop_001	4624	623	0.1347	2025-01-06	7days	2025-01-06
prod_1250	shop_002	2007	552	0.275	2025-01-06	7days	2025-01-06
prod_1410	shop_001	6980	581	0.0832	2025-01-06	7days	2025-01-06
prod_1284	shop_001	4133	1069	0.2586	2025-01-06	7days	2025-01-06
prod_1169	shop_002	3245	142	0.0438	2025-01-06	7days	2025-01-06
prod_1000	shop_003	2995	267	0.0891	2025-01-06	7days	2025-01-06
prod_1103	shop_002	9447	2705	0.2863	2025-01-06	7days	2025-01-06
prod_1451	shop_002	5782	1190	0.2058	2025-01-06	7days	2025-01-06
prod_1123	shop_002	9294	2378	0.2559	2025-01-06	7days	2025-01-06
prod_1039	shop_002	2041	289	0.1416	2025-01-06	7days	2025-01-06
prod_1366	shop_002	3322	257	0.0774	2025-01-06	7days	2025-01-06
prod_1159	shop_002	1799	127	0.0706	2025-01-06	7days	2025-01-06
prod_1059	shop_001	4413	547	0.124	2025-01-06	7days	2025-01-06
prod_1310	shop_001	6158	1745	0.2834	2025-01-06	7days	2025-01-06
prod_1211	shop_001	5261	897	0.1705	2025-01-06	7days	2025-01-06
prod_1325	shop_003	7236	1204	0.1664	2025-01-06	7days	2025-01-06
prod_1227	shop_003	3592	791	0.2202	2025-01-06	7days	2025-01-06
prod_1433	shop_003	2935	164	0.0559	2025-01-06	7days	2025-01-06
prod_1141	shop_003	4813	32	0.0066	2025-01-06	7days	2025-01-06
prod_1217	shop_002	1762	31	0.0176	2025-01-06	7days	2025-01-06
prod_1471	shop_001	7810	742	0.095	2025-01-06	7days	2025-01-06
prod_1447	shop_002	7073	1549	0.219	2025-01-06	7days	2025-01-06
prod_1378	shop_002	4518	1100	0.2435	2025-01-06	7days	2025-01-06
prod_1436	shop_003	806	237	0.294	2025-01-06	7days	2025-01-06
prod_1150	shop_001	6598	834	0.1264	2025-01-06	7days	2025-01-06
prod_1415	shop_002	3700	1083	0.2927	2025-01-06	7days	2025-01-06
prod_1232	shop_003	3286	89	0.0271	2025-01-06	7days	2025-01-06
prod_1029	shop_001	7400	1794	0.2424	2025-01-06	7days	2025-01-06
prod_1242	shop_003	9390	401	0.0427	2025-01-06	30days	2025-01-06
prod_1216	shop_003	1141	329	0.2883	2025-01-06	30days	2025-01-06
prod_1359	shop_001	8712	2488	0.2856	2025-01-06	30days	2025-01-06
prod_1010	shop_003	1363	299	0.2194	2025-01-06	30days	2025-01-06
prod_1319	shop_001	1222	117	0.0957	2025-01-06	30days	2025-01-06
prod_1214	shop_002	1953	16	0.0082	2025-01-06	30days	2025-01-06
prod_1247	shop_001	5553	334	0.0601	2025-01-06	30days	2025-01-06
prod_1046	shop_002	4112	13	0.0032	2025-01-06	30days	2025-01-06
prod_1162	shop_003	6480	964	0.1488	2025-01-06	30days	2025-01-06
prod_1269	shop_002	5093	467	0.0917	2025-01-06	30days	2025-01-06
prod_1497	shop_003	1975	212	0.1073	2025-01-06	30days	2025-01-06
prod_1412	shop_003	9210	2027	0.2201	2025-01-06	30days	2025-01-06
prod_1023	shop_003	7920	1563	0.1973	2025-01-06	30days	2025-01-06
prod_1296	shop_003	3677	591	0.1607	2025-01-06	30days	2025-01-06
prod_1289	shop_003	2995	742	0.2477	2025-01-06	30days	2025-01-06
prod_1062	shop_001	2005	24	0.012	2025-01-06	30days	2025-01-06
prod_1074	shop_002	3394	868	0.2557	2025-01-06	30days	2025-01-06
prod_1429	shop_003	7853	918	0.1169	2025-01-06	30days	2025-01-06
prod_1134	shop_002	5520	1255	0.2274	2025-01-06	30days	2025-01-06
prod_1337	shop_003	2810	309	0.11	2025-01-06	30days	2025-01-06
prod_1438	shop_001	7898	2246	0.2844	2025-01-06	30days	2025-01-06
prod_1184	shop_003	7754	967	0.1247	2025-01-06	30days	2025-01-06
prod_1190	shop_002	3490	129	0.037	2025-01-06	30days	2025-01-06
prod_1264	shop_001	7780	1261	0.1621	2025-01-06	30days	2025-01-06
prod_1142	shop_002	5981	578	0.0966	2025-01-06	30days	2025-01-06
prod_1045	shop_002	6388	809	0.1266	2025-01-06	30days	2025-01-06
prod_1180	shop_003	1964	307	0.1563	2025-01-06	30days	2025-01-06
prod_1346	shop_001	6239	802	0.1285	2025-01-06	30days	2025-01-06
prod_1335	shop_003	7183	1876	0.2612	2025-01-06	30days	2025-01-06
prod_1101	shop_001	9106	2407	0.2643	2025-01-06	30days	2025-01-06
prod_1004	shop_003	1309	6	0.0046	2025-01-06	30days	2025-01-06
prod_1161	shop_001	8130	646	0.0795	2025-01-06	30days	2025-01-06
prod_1152	shop_003	7882	194	0.0246	2025-01-06	30days	2025-01-06
prod_1141	shop_001	6490	1775	0.2735	2025-01-06	30days	2025-01-06
